word,phonetic,translation,tag
重圧,じゅうあつ,沉重的压力,n1
重厚,じゅうこう,（性格等）沉着，庄重,n1
重心,じゅうしん,重心，平衡,n1
熟慮,じゅくりょ,深思熟虑,n1
出題,しゅつだい,出题,n1
出番,でばん,值班；出场（做某事）,n1
瞬時,しゅんじ,瞬间,n1
順応,じゅんのう,顺应，适应,n1
もろもろ,もろもろ,诸多，许多,n1
助長,じょちょう,助长，促进,n1
小心,しょうしん,小心眼，胆小；小心谨慎,n1
小路,こうじ,小巷，胡同,n1
消え去る,きえさる,消失,n1
照会,しょうかい,询问，查询,n1
衝動,しょうどう,冲动,n1
上書き,うわがき,写在上面；（电脑用语）覆盖,n1
上陸,じょうりく,登陆,n1
乗り気,のりき,起劲，感兴趣,n1
乗り出す,のりだす,乘（车船等）出去；着手；探出,n1
場当たり,ばあたり,即兴；权宜,n1
拭き取る,ふきとる,擦拭，擦掉,n1
植木鉢,うえきばち,花盆,n1
色とりどり,いろとりどり,五彩缤纷；形形色色,n1
色気,いろけ,色泽；性诱惑力，春心；风趣,n1
色合い,いろあい,色调；色彩,n1
触発,しょくはつ,受到刺激（而去做某事）,n1
食い止める,くいとめる,防止，阻止，控制住（情况的发展或扩大）,n1
心外,しんがい,（对方的行为或事情的结果出乎意料而感到）遗憾，意外,n1
心地よい,ここちよい,惬意的，舒适的,n1
新奇,しんき,新奇事物,n1
浸る,ひたる,浸；沉迷,n1
深化,しんか,深化，加深,n1
真偽,しんぎ,真伪,n1
真上,まうえ,正上方,n1
真正面,ましょうめん,正对面,n1
神経質,しんけいしつ,神经质，过分在意,n1
親近感,しんきんかん,亲切感,n1
親心,おやごころ,父母心；父母般的关怀,n1
親方,おやかた,老板，工头，师傅,n1
親密,しんみつ,亲密，密切,n1
人並み,ひとなみ,普通，寻常,n1
塵[ちり],ちり,灰尘，污垢，垃圾；少许，丝毫（不）,n1
尽力,じんりょく,尽力，努力,n1
推理,すいり,推理，推断,n1
水深,すいしん,水深,n1
水槽,すいそう,水槽；鱼缸,n1
雛[ひな],ひな,雏鸟；（三月三日女儿节陈列的）古装玩偶；小而可爱,n1
据え置き,すえおき,（价格）不变动；搁置；（存款、债券等）冻结,n1
寸前,すんぜん,（前接名词）迫在眉睫；临近,n1
性急,せいきゅう,性急，急躁,n1
成り行き,なりゆき,趋势，推移,n1
成員,せいいん,成员,n1
成就,じょうじゅ,成就，实现,n1
政策,せいさく,政策,n1
晴らす,はらす,消除；雪除,n1
晴れ渡る,はれわたる,完全放晴,n1
生々しい,なまなましい,非常新，生动，鲜明，逼真,n1
生動,せいどう,生动，栩栩如生,n1
盛り付け,もりつけ,装盘摆设,n1
精算,せいさん,细算；补（票）,n1
精度,せいど,精度,n1
精力,せいりょく,精力,n1
請け負う,うけおう,承包（工程等）,n1
積み木,つみき,积木,n1
積み立てる,つみたてる,积攒，积累,n1
跡地,あとち,旧地皮，旧址,n1
切り抜ける,きりぬける,杀出，突围；摆脱，逃脱，闯过,n1
切り離す,きりはなす,割开，断开,n1
切望,せつぼう,切盼，殷切期望,n1
接点,せってん,交接点；相同处,n1
摂取,せっしゅ,摄取，吸收,n1
折,おり,时机；时候,n1
説く,とく,说明,n1
絶妙,ぜつみょう,绝妙，高超,n1
せみ,せみ,蝉,n1
先だって,せんだって,前几天，前些日子,n1
先述,せんじゅつ,前述，上述,n1
先走る,さきばしる,出风头，贸然行事,n1
先導,せんどう,先导，带路,n1
先方,せんぽう,对方,n1
戦前,せんぜん,（特指第二次世界大战之前）战前,n1
浅はか,あさはか,肤浅，浅薄,n1
潜水,せんすい,潜水,n1
素振り,そぶり,神态、举止中表现出来的样子,n1
操縦,そうじゅう,驾驶；操纵,n1
相手取る,あいてどる,以……为对手争执，（特指）起诉……,n1
総じて,そうじて,总的来说,n1
増殖,ぞうしょく,增殖，繁殖,n1
増税,ぞうぜい,增税,n1
則[のっと]る,のっとる,遵守，遵照，遵循,n1
即刻,そっこく,立即,n1
足取り,あしどり,步伐；行踪,n1
尊厳,そんげん,尊严,n1
損ねる,そこねる,损害；（前接动词的连用形）没成功,n1
損傷,そんしょう,损伤,n1
村落,そんらく,村落，村庄,n1
多角,たかく,多角；多方面,n1
多岐,たき,涉及多方面,n1
多発,たはつ,多发,n1
打ち解ける,うちとける,亲密，融洽，无隔阂,n1
うってつけ,うってつけ,理想，合适，适合,n1
打診,だしん,叩诊；打探，试探,n1
耐性,たいせい,（植物的耐热性、耐寒性等）抗性；（细菌的）抗药性,n1
待ち受ける,まちうける,（做好心理准备后）等待,n1
待機,たいき,待命，等待时机,n1
代行,だいこう,代行，代办,n1
代講,だいこう,代课,n1
大がかり,おおがかり,大规模,n1
大口,おおぐち,大宗（买卖、订单等）,n1
大正,たいしょう,大正年号（1912年—1926年）,n1
大台,おおだい,（金额、数量的）大关，整数关口,n1
大便,だいべん,大便,n1
大粒,おおつぶ,大颗，大粒,n1
第三者,だいさんしゃ,第三者，局外人,n1
託す,たくす,托付，委托；托词；寄托,n1
脱,だつ,脱离……,n1
丹精,たんせい,精心，竭力，心血,n1
単独,たんどく,单独，独自,n1
探知,たんち,探知，探查,n1
探偵,たんてい,侦探，侦查,n1
たたえる,たたえる,装满；洋溢,n1
短絡,たんらく,武断；短路,n1
端的,たんてき,直截了当；明显，清楚,n1
断ち切る,たちきる,切断；断绝,n1
断念,だんねん,死心，放弃,n1
知覚,ちかく,（视觉、听觉、嗅觉、味觉、触觉）知觉；（通过感觉器官的作用）察觉，辨别,n1
地殻,ちかく,地壳,n1
地形,ちけい,地形,n1
置き去り,おきざり,丢下不管,n1
着色,ちゃくしょく,着色，上颜色,n1
中枢,ちゅうすう,中枢，枢纽，关键,n1
仲間入り,なかまいり,加入……的行列,n1
虫食い,むしくい,虫蛀,n1
兆候,ちょうこう,征兆，迹象,n1
聴衆,ちょうしゅう,听众,n1
調達,ちょうたつ,筹措，筹备,n1
追い払う,おいはらう,轰走，驱赶，驱逐,n1
追究,ついきゅう,追求，弄清,n1
痛手,いたで,重伤；沉重的打击,n1
通報,つうほう,通报，通知；报警,n1
鶴,つる,鹤，仙鹤,n1
低迷,ていめい,低垂，弥漫；低迷，低潮,n1
呈示,ていじ,出示（证件等）,n1
定か,さだか,确定，清楚，明确,n1
定時,ていじ,定时，准时；定期,n1
定職,ていしょく,稳定的工作,n1
定説,ていせつ,定论,n1
定番,ていばん,常规，固定（的商品）,n1
ほどほど,ほどほど,适当，恰当,n1
締めつける,しめつける,用力勒紧；严加管教,n1
締結,ていけつ,（条约、协定等）缔结，签订,n1
摘出,てきしゅつ,摘除，取出；指出，摘出,n1
摘発,てきはつ,揭发，检举,n1
的,まと,靶子；目标,n1
撤廃,てっぱい,取消，撤销,n1
天体,てんたい,天体,n1
天文,てんもん,天文,n1
転化,てんか,转化，转变,n1
伝承,でんしょう,口传，代代相传,n1
度外視,どがいし,置之度外,n1
冬山,ふゆやま,冬天的山,n1
投げ出す,なげだす,扔，抛出；中途放弃；豁出去,n1
投球,とうきゅう,投球,n1
東南,とうなん,东南,n1
踏み越える,ふみこえる,踏过去；渡过（难关）,n1
踏み入れる,ふみいれる,踏入（场所、领域）,n1
同然,どうぜん,几乎一样,n1
同伴,どうはん,陪同，（男女）同行,n1
胴,どう,（动物的）躯体；腰身,n1
道のり,みちのり,路程，距离,n1
道筋,みちすじ,道路；道理，条理,n1
独学,どくがく,自学,n1
突き止める,つきとめる,追究，彻底查明（真相等）,n1
突き出す,つきだす,伸出，探出；（迅速向前）突出，推出；扭送,n1
突き放す,つきはなす,强行推开；冷淡对待；冷眼旁观,n1
難航,なんこう,难以航行；进展迟缓,n1
日和,ひより,天气；晴天；形势,n1
入荷,にゅうか,进货，到货,n1
入念,にゅうねん,细心，精心，周到,n1
忍ぶ,しのぶ,躲避，避开；忍受，忍耐；隐藏，潜伏,n1
認知,にんち,（心理上的）认知,n1
熱湯,ねっとう,沸腾的热水，滚烫的水,n1
熱量,ねつりょう,热量；热情的程度,n1
年俸,ねんぽう,年薪,n1
念入り,ねんいり,周到，细致,n1
捻出,ねんしゅつ,筹措；想出,n1
濃密,のうみつ,浓厚，浓密,n1
納期,のうき,交货期,n1
農場,のうじょう,农场,n1
波及,はきゅう,波及,n1
破綻,はたん,破裂，失败，破产,n1
羽目,はめ,困境,n1
廃棄物,はいきぶつ,废弃物,n1
配付,はいふ,分配，分发（给某个固定群体）,n1
培う,つちかう,培植；培养,n1
拍子,ひょうし,节拍；当……,n1
薄まる,うすまる,变浅，变淡,n1
発育,はついく,发育，成长,n1
発酵,はっこう,发酵,n1
発注,はっちゅう,订购,n1
発病,はつびょう,发病，得病,n1
罰,ばつ,惩罚，处罚,n1
抜きん出る,ぬきんでる,出类拔萃,n1
抜き打ち,ぬきうち,拔刀就砍；突袭,n1
抜群,ばつぐん,超群,n1
抜粋,ばっすい,摘录,n1
販路,はんろ,销路,n1
煩雑,はんざつ,繁杂，麻烦,n1
番人,ばんにん,值班人，看守人,n1
否めない,いなめない,不可否认的,n1
秘める,ひめる,隐藏，隐秘,n1
飛躍,ひやく,跳跃；飞跃；不连贯,n1
微生物,びせいぶつ,微生物,n1
美化,びか,美化,n1
必須,ひっす,必须，必要,n1
必然性,ひつぜんせい,必然性,n1
表向き,おもてむき,表面，外表；公开,n1
貧富,ひんぷ,贫富,n1
不穏,ふおん,不稳定，险恶,n1
不可解,ふかかい,难以理解，不可思议,n1
不慣れ,ふなれ,不习惯，不熟悉,n1
不祥事,ふしょうじ,丑闻，坏事,n1
不信,ふしん,不相信；不诚实；没有信仰,n1
不信感,ふしんかん,不信任的感觉,n1
不人気,ふにんき,没有人气，不受欢迎,n1
不本意,ふほんい,不情愿，非本意,n1
富,とみ,财富,n1
浮き彫り,うきぼり,浮雕；刻画，使形象突出,n1
符合,ふごう,符合，一致,n1
負荷,ふか,担，负，荷；负载,n1
付加,ふか,附加,n1
部族,ぶぞく,部族，部落,n1
風合い,ふうあい,（纺织品、纸张等的）手感和观感,n1
風俗,ふうぞく,风俗，习俗,n1
伏せる,ふせる,朝下；扣，伏；不公开,n1
副業,ふくぎょう,副业,n1
福利,ふくり,福利,n1
払拭,ふっしょく,彻底抹掉，消除干净,n1
物件,ぶっけん,房地产；物品,n1
分け与える,わけあたえる,分配，分发（物品等）,n1
憤り,いきどおり,愤怒,n1
文化財,ぶんかざい,文化遗产，文化财富,n1
聞きつける,ききつける,偶然听到；听惯,n1
平静,へいせい,平静，镇静,n1
平年,へいねん,平年，普通的年份,n1
弊害,へいがい,危害，弊病,n1
並行,へいこう,并行；同时进行,n1
閉じ込める,とじこめる,把……关在……里,n1
変容,へんよう,变样，面貌改观,n1
片隅,かたすみ,一隅，一个角落,n1
編成,へんせい,编成，组成,n1
編著,へんちょ,编著,n1
返上,へんじょう,奉还，归还,n1
返送,へんそう,寄回,n1
弁護士,べんごし,律师,n1
保温,ほおん,保温,n1
法人,ほうじん,法人,n1
芳しい,かんばしい,芳香；（不）出色,n1
褒めたたえる,ほめたたえる,极力称赞,n1
紡ぐ,つむぐ,纺织；（将各种素材组合起来创作故事等）编织,n1
没,ぼつ,死；（投稿）不采用；没有,n1
本体,ほんたい,真相；主要部分,n1
翻す,ひるがえす,翻，转，闪；挥舞，飘扬；突然改变（态度、意见等）,n1
埋め合わせる,うめあわせる,填补，弥补,n1
万事,ばんじ,万事,n1
満たない,みたない,不满，不足,n1
満月,まんげつ,满月，圆月,n1
未然,みぜん,未然,n1
無気力,むきりょく,缺乏朝气，没有精神,n1
無残,むざん,残酷，无情,n1
無実,むじつ,无根据；冤枉,n1
無造作,むぞうさ,简单，容易；随意，漫不经心,n1
無謀,むぼう,鲁莽，欠斟酌,n1
無防備,むぼうび,没有防备,n1
猛,もう,强烈……，猛烈……,n1
網羅,もうら,包罗，收罗,n1
目まぐるしい,めまぐるしい,瞬息万变的,n1
目先,めさき,眼前；当前；预见,n1
問い詰める,といつめる,逼问，追问，质问,n1
諭す,さとす,（上对下）教导，告诫,n1
ありよう,ありよう,样子；实情；（不）可能有,n1
由緒,ゆいしょ,渊源，来源；显赫的来历,n1
余生,よせい,余生,n1
揺るがす,ゆるがす,摇撼，震撼,n1
落書き,らくがき,涂鸦，乱涂乱画,n1
落胆,らくたん,沮丧,n1
理念,りねん,理念，根本想法,n1
裏腹,うらはら,正相反，表里不一,n1
裏目,うらめ,骰子的背面；针织品翻过来看的针眼；事与愿违,n1
率先,そっせん,率先，带头,n1
立ち退く,たちのく,离开；搬出,n1
立ち返る,たちかえる,返回原地,n1
立体,りったい,立体,n1
かすれる,かすれる,（字迹）不清楚；（声音）沙哑,n1
輪郭,りんかく,轮廓；概要,n1
類い,たぐい,类；匹敌,n1
類型,るいけい,类型,n1
零細,れいさい,零碎；规模小,n1
歴然,れきぜん,明显，清楚,n1
連携,れんけい,合作,n1
連帯感,れんたいかん,凝聚力,n1
弄ぶ,もてあそぶ,摆弄（物品）；玩弄（感情、命运等）,n1
老若男女,ろうにゃくなんにょ,男女老少,n1
論説,ろんせつ,评论，社论,n1
和む,なごむ,平静下来，温和,n1
和らぐ,やわらぐ,缓和，变温和,n1
つぼ,つぼ,罐，坛；要害，要点,n1
つぶる,つぶる,闭眼；假装不知道；死，瞑目,n1
貪欲,どんよく,贪婪，贪欲,n1
眉を 顰[ひそ]める,まゆをひそめる,紧锁眉头,n1
退く,しりぞく,倒退；退职,n1
リモコン,(和) remote+control,遥控器,n1
脅かす,おびやかす,威胁,n1
健やか,すこやか,健壮，健康，健全,n1
つまむ,つまむ,捏，撮，夹；吃；摘取，摘要,n1
無難,ぶなん,没有缺点，无可非议，说得过去,n1
ゆがむ,ゆがむ,（物体）歪斜；（内心）不正,n1
すすぐ,すすぐ,涮，洗濯；漱口；（不好的评价）洗掉，雪除,n1
脅かす,おどかす,威胁，威吓；恐吓,n1
それにしても,それにしても,即使那样,n1
除去,じょきょ,除去，去掉，消除,n1
録画,ろくが,录像,n1
音読,おんどく,朗读，诵读；按（日语）音读法读,n1
直営,ちょくえい,直接经营，直属,n1
貸与,たいよ,借给，出借，贷与,n1
落葉,らくよう,落叶,n1
才覚,さいかく,才智，机智；筹措,n1
対 峙[じ],たいじ,对峙，相持,n1
造形,ぞうけい,造型,n1
起業,きぎょう,创业,n1
出荷,しゅっか,上市，运出货物,n1
既存,きそん,既存，原有，现有,n1
取引,とりひき,交易，贸易；交易，讨价还价,n1
実証,じっしょう,确凿的证据；拿事实来证明，实证,n1
提起,ていき,提起，提出,n1
リタイア,retire,退休，引退；退场，弃权,n1
黙読,もくどく,默读,n1
ディスカッション,discussion,讨论,n1
狩猟,しゅりょう,狩猎,n1
明示,めいじ,明示，写明,n1
忍耐,にんたい,忍耐,n1
裏打ち,うらうち,衬里，裱里；（多く「裏打ちされる」の形で）从旁得到佐证,n1
殺菌,さっきん,杀菌，灭菌，消毒,n1
衰弱,すいじゃく,衰弱,n1
再考,さいこう,再次考虑，重新考虑,n1
没入,ぼつにゅう,埋头，专心致志；没入，沉入,n1
出没,しゅつぼつ,出没，出现,n1
直進,ちょくしん,一直前进，直线前进,n1
拮[きっ]抗,きっこう,较量，对抗,n1
留意,りゅうい,留心，注意,n1
過信,かしん,过于相信,n1
洗浄,せんじょう,洗涤，洗净,n1
占有,せんゆう,占有，据有,n1
固執,こしつ,坚持，固执,n1
認定,にんてい,认定，认可,n1
愛護,あいご,爱护，保护,n1
推察,すいさつ,推测，推察；体谅，谅查,n1
潜在,せんざい,潜在,n1
防御,ぼうぎょ,防御,n1
集約,しゅうやく,总括，汇集，概括,n1
渇望,かつぼう,渴望，切盼,n1
攪[かく]乱,かくらん,搅乱，捣乱，扰乱,n1
痙攣[けいれん],けいれん,痉挛，抽搐，抽筋,n1
複製,ふくせい,复制，仿制,n1
リンク,link,链环；联系；链接,n1
隣接,りんせつ,邻接，毗连,n1
復帰,ふっき,恢复（原来的地位、任务、状态等）,n1
撤去,てっきょ,撤去，撤除，拆除,n1
配属,はいぞく,分配，配属,n1
養殖,ようしょく,养殖,n1
面談,めんだん,面谈，面洽,n1
売却,ばいきゃく,出售,n1
考案,こうあん,设计，构思,n1
撤退,てったい,撤退，退出,n1
増員,ぞういん,增加人员,n1
同化,どうか,同化,n1
転売,てんばい,转卖，倒卖,n1
抽出,ちゅうしゅつ,抽出，提取，提炼,n1
投影,とうえい,投影；反映,n1
受理,じゅり,受理,n1
両用,りょうよう,两用,n1
激動,げきどう,（政治、社会等）动荡，激荡，震荡,n1
誇示,こじ,夸示，炫耀，夸耀,n1
所蔵,しょぞう,收藏,n1
浸透,しんとう,渗透，渗入,n1
献身,けんしん,献身，舍己，忘我,n1
直撃,ちょくげき,直击,n1
増収,ぞうしゅう,增加收入；增加产量,n1
満腹,まんぷく,吃饱,n1
容認,ようにん,承认，同意，准许,n1
督促,とくそく,督促，催促,n1
発覚,はっかく,暴露，被发现,n1
習練,しゅうれん,习练，反复练习,n1
酷評,こくひょう,严厉批评，批评得一无是处,n1
熟知,じゅくち,熟知，熟悉,n1
錬磨,れんま,磨炼，锻炼,n1
警報,けいほう,警报,n1
千変万化,せんぺんばんか,千变万化,n1
伸縮,しんしゅく,伸缩,n1
封印,ふういん,封条；封印,n1
忘却,ぼうきゃく,忘却，遗忘，忘记,n1
専心,せんしん,专心，一心一意，全心全意,n1
懐疑,かいぎ,怀疑,n1
昇華,しょうか,升华,n1
明記,めいき,清楚记载，记明,n1
散策,さんさく,散步，随便走走,n1
点滅,てんめつ,（灯光）忽亮忽灭，闪亮,n1
改築,かいちく,重盖，改建,n1
送り迎え,おくりむかえ,接送,n1
新調,しんちょう,新制；新曲调,n1
点在,てんざい,散在，散布,n1
混在,こんざい,混在一起,n1
誘致,ゆうち,招徕，招揽，吸引,n1
在職,ざいしょく,在职，工作，任职,n1
愛読,あいどく,爱读，喜欢读,n1
商談,しょうだん,贸易谈判，谈生意，洽谈,n1
放牧,ほうぼく,放牧，牧放,n1
決裁,けっさい,裁决，审批,n1
会食,かいしょく,聚餐,n1
習熟,しゅうじゅく,熟习，熟练,n1
出土,しゅつど,出土,n1
再選,さいせん,重选，再次当选，重新当选,n1
輩出,はいしゅつ,辈出，不断涌现出,n1
併用,へいよう,并用,n1
推奨,すいしょう,推荐,n1
転入,てんにゅう,迁入；转入,n1
管轄,かんかつ,管辖,n1
生殖,せいしょく,生殖，繁殖,n1
交配,こうはい,交配，杂交,n1
流入,りゅうにゅう,流入，流进；涌进,n1
濾[ろ]過,ろか,过滤,n1
履修,りしゅう,修习（规定的学科、课程等）,n1
躊躇[ちゅうちょ],ちゅうちょ,踌躇，犹豫,n1
てんてこ舞い,てんてこまい,忙得不可开交，手忙脚乱,n1
伐採,ばっさい,采伐，砍伐,n1
廃業,はいぎょう,关门，歇业，停业,n1
推論,すいろん,推论，推断，判断,n1
搭載,とうさい,装载；搭载,n1
ダイビング,diving,跳水；飞跃；潜水,n1
粉砕,ふんさい,粉碎；摧毁，彻底打垮,n1
焼却,しょうきゃく,焚烧，烧掉,n1
遊泳,ゆうえい,游泳；处世,n1
製本,せいほん,装订,n1
製氷,せいひょう,制冰,n1
冷却,れいきゃく,冷却；冷静,n1
連動,れんどう,联锁，联动，传动,n1
特設,とくせつ,特设,n1
帳消し,ちょうけし,消账，清账；一笔勾销，互相抵消,n1
君臨,くんりん,君临，统治；（在某个领域）称霸,n1
軽装,けいそう,轻装,n1
自滅,じめつ,自然灭亡，自取灭亡,n1
付着,ふちゃく,附着，粘着,n1
和解,わかい,和好；和解，调解,n1
必着,ひっちゃく,必须送到，一定送到,n1
挫折,ざせつ,挫折，受挫，气馁,n1
白熱,はくねつ,白炽，灼热；最高潮，白热,n1
撲滅,ぼくめつ,扑灭，消灭,n1
立案,りつあん,制定方案，筹划,n1
充当,じゅうとう,充当，填补，充作,n1
打撲,だぼく,磕碰，碰撞,n1
苦笑い,にがわらい,苦笑,n1
過熱,かねつ,过热；过度，过于激烈,n1
近接,きんせつ,接近；邻近,n1
一戦,いっせん,一仗，一战,n1
編 纂[さん],へんさん,编纂,n1
帰結,きけつ,归结，归宿，结果,n1
立候補,りっこうほ,当候选人，参加竞选,n1
作図,さくず,绘图，画图，作图,n1
肥大,ひだい,肥大,n1
散在,さんざい,分散，分布，遍布,n1
脱税,だつぜい,逃税，偷税，漏税,n1
先取り,さきどり,优先取得，先得到；预先领取，预先得到,n1
迎合,げいごう,迎合，逢迎，投其所好,n1
撤回,てっかい,撤回，撤销,n1
増設,ぞうせつ,增设,n1
発着,はっちゃく,出发和到达,n1
訪日,ほうにち,访日，访问日本,n1
代替,だいたい,代替,n1
驚嘆,きょうたん,惊叹,n1
解禁,かいきん,解除禁令,n1
起用,きよう,起用，擢用，任用,n1
スライス,slice,片，薄片，切片,n1
手立て,てだて,方法，手段，办法,n1
恩返し,おんがえし,报恩,n1
精通,せいつう,精通，通晓,n1
着想,ちゃくそう,立意，构思，主意,n1
熟考,じゅっこう,仔细考虑，深思熟虑,n1
内省,ないせい,反省，自我检查；（心理学）内省,n1
突出,とっしゅつ,突出,n1
逆戻り,ぎゃくもどり,往回走；开倒车，走回头路,n1
後押し,あとおし,（在后面）推（的人）；支援（者）,n1
漏 洩[えい],ろうえい,泄漏,n1
流布,るふ,散布，传播,n1
感知,かんち,察觉，感知,n1
感嘆,かんたん,感叹，赞叹,n1
供述,きょうじゅつ,供述，口供,n1
急進,きゅうしん,急进；激进，冒进,n1
邁[まい]進,まいしん,迈进，挺进,n1
却下,きゃっか,不受理，驳回（申请、诉讼等）,n1
転移,てんい,转移，扩散,n1
紛糾,ふんきゅう,纠纷，混乱,n1
巡回,じゅんかい,巡回；巡视,n1
枯渇,こかつ,干涸，枯竭；缺乏，罄尽,n1
絶賛,ぜっさん,无上的称赞，最好的赞美,n1
出馬,しゅつば,参加竞选，当候选人,n1
施錠,せじょう,上锁,n1
沈下,ちんか,沉降，下沉,n1
仲裁,ちゅうさい,调解，仲裁,n1
露出,ろしゅつ,露出，裸露；曝光,n1
すべすべ,すべすべ,光滑，滑润,n1
ごつごつ,ごつごつ,不平滑，凹凸不平；生硬，粗鲁,n1
夢想,むそう,梦想，幻想，空想,n1
代償,だいしょう,赔偿，补偿；代价,n1
謳[おう]歌,おうか,讴歌，歌颂,n1
潜伏,せんぷく,潜伏，躲藏，隐藏；（疾病）潜伏,n1
自重,じちょう,自重，慎重；保重，珍重,n1
譲渡,じょうと,转让,n1
著作,ちょさく,著作，著书,n1
校閲,こうえつ,校阅，校订,n1
不倫,ふりん,作风不好，乱搞男女关系,n1
店舗,てんぽ,店铺，商店,n1
人里,ひとざと,村落，村庄，城镇,n1
土壌,どじょう,土壤,n1
寄生虫,きせいちゅう,寄生虫；靠别人养活的人,n1
営み,いとなみ,营生；办事，准备,n1
使い手,つかいて,使用者；擅长使用的人,n1
リネン,linen,亚麻布；床单、枕套、桌布、毛巾等的总称,n1
しいたけ,しいたけ,香菇,n1
蟹[かに],かに,蟹，螃蟹,n1
図面,ずめん,图纸，设计图，构造图,n1
盆踊り,ぼんおどり,盂兰盆会舞,n1
優劣,ゆうれつ,优劣,n1
軒先,のきさき,檐头，房前,n1
渡り,わたり,渡口；（由外国）传来；搭关系；（鸟类）迁徙,n1
雷雨,らいう,雷雨,n1
天敵,てんてき,天敌,n1
断片,だんぺん,片断，部分,n1
書庫,しょこ,书库，藏书室,n1
十二支,じゅうにし,十二支，生肖,n1
互角,ごかく,势均力敌，不相上下，互有优劣,n1
史実,しじつ,史实,n1
双方,そうほう,双方，两方,n1
老朽,ろうきゅう,老朽；陈旧，破旧,n1
鋳型,いがた,铸模，模子,n1
人家,じんか,人家，人烟,n1
スランプ,slump,一时不振，萎靡，低谷,n1
筋道,すじみち,道理，条理；顺序，程序,n1
旧来,きゅうらい,以往，以前，从前，从来,n1
基調,きちょう,基调，基准,n1
断じて,だんじて,绝对，一定；决（不）,n1
無名,むめい,无名，不知名；不著名，没名气,n1
資質,ししつ,资质，秉性，天资,n1
業種,ぎょうしゅ,行业,n1
人間ドック,にんげんどっく,综合体检,n1
上限,じょうげん,上限,n1
幼虫,ようちゅう,幼虫,n1
端末,たんまつ,终端；终端装置,n1
ガイドライン,guideline,指导方针，大纲,n1
間取り,まどり,房间布局，平面布置,n1
シニア,senior,年长者，资格老的，前辈,n1
皮切り,かわきり,起头，开头，开始,n1
尺度,しゃくど,尺子；长度，尺寸；标准，尺度,n1
罠[わな],わな,陷阱；圈套,n1
すかさず,すかさず,立刻，马上,n1
我が身,わがみ,自己,n1
別個,べっこ,另一个；个别,n1
マスメディア,mass media,（报刊、电视、广播等）大众传媒,n1
音響,おんきょう,声响，声音,n1
とことん,とことん,最后，到底,n1
人一倍,ひといちばい,比别人更加……,n1
民話,みんわ,民间故事，民间传说,n1
本書,ほんしょ,正式文本，正本；本书，此书,n1
工具,こうぐ,工具，特指机械加工用的刀具类,n1
誤植,ごしょく,排错（的字），误排,n1
指針,ししん,指针；方针，准则,n1
出方,でかた,（处理某事的）态度，方式,n1
対極,たいきょく,相反的极端,n1
水中,すいちゅう,水中，水里,n1
アシスタント,assistant,助手，助理,n1
担い手,にないて,挑东西的人；旗手，核心人物,n1
経緯,けいい,（事情的）经过，原委；经度和纬度,n1
亡者,もうじゃ,逝者；利欲熏心的人,n1
風情,ふぜい,风趣，情趣；样子，情况；（接尾）……之类,n1
誌面,しめん,杂志上，杂志的篇幅,n1
土器,どき,土器，陶器,n1
河原,かわら,河滩,n1
南半球,みなみはんきゅう,南半球,n1
店先,みせさき,店头，店面,n1
潤い,うるおい,湿润；利益，补益；风趣，情趣,n1
迷路,めいろ,容易迷路的道路，迷宫,n1
首尾,しゅび,首尾，始终；经过，结果,n1
良書,りょうしょ,良书，好书,n1
サバンナ,savanna,热带的（树木稀少的）大草原,n1
遺物,いぶつ,遗物；古物，文化遗产；遗失物,n1
里帰り,さとがえり,回娘家；回乡探亲，回国探亲,n1
物見,ものみ,参观，游览；瞭望，侦察,n1
遊山,ゆさん,出去游玩,n1
細切れ,こまぎれ,碎片，碎块,n1
素地,そじ,质地，底子；基础，根基,n1
度合い,どあい,程度,n1
論旨,ろんし,论点,n1
テナント,tenant,借地人，租房人,n1
客層,きゃくそう,顾客层次,n1
魔物,まもの,妖怪，魔鬼,n1
爬[は]虫類,はちゅうるい,爬行动物,n1
客室,きゃくしつ,客厅；客房,n1
車体,しゃたい,车身，车体，车厢,n1
二の次,にのつぎ,第二，其次，次要,n1
リセット,reset,复位,n1
ウエア,wear,衣着，衣服,n1
肌触り,はだざわり,接触肌肤时的感觉，手感,n1
ぽい捨て,ぽいすて,随手扔掉，乱扔,n1
惜しくも,おしくも,真可惜；非常遗憾,n1
兼ね合い,かねあい,保持均衡，兼顾,n1
風通し,かぜとおし,通风,n1
高気圧,こうきあつ,高气压,n1
終盤,しゅうばん,接近决定胜负的局面，残棋；最后阶段,n1
悲願,ひがん,誓必实现的决心,n1
むっと,むっと,怒上心头；闷得慌，熏得慌,n1
現職,げんしょく,现职，现任,n1
獣医,じゅうい,兽医,n1
路線,ろせん,线路；路线,n1
遊歩道,ゆうほどう,散步道,n1
アナログ,analog・analogue,模拟,n1
知名度,ちめいど,知名度,n1
媒体,ばいたい,媒介物，媒体，手段,n1
鮮度,せんど,新鲜的程度，鲜度,n1
原価,げんか,进货价，成本价；成本，生产费用,n1
最良,さいりょう,最好,n1
愕[がく]然,がくぜん,愕然,n1
ビッグ,big,大规模，大；重要,n1
白紙,はくし,白纸；空白的纸；事前不带偏见；原状,n1
難関,なんかん,难关,n1
頭打ち,あたまうち,达到顶点，涨到极限,n1
メンテナンス,maintenance,维修，维持，维护，保养,n1
若木,わかぎ,小树，幼树,n1
品位,ひんい,品格，品位，风度,n1
劣勢,れっせい,劣势,n1
